"id","profileName","text","date","title","rating","images","helpful"
"R1XN4C0VB1XYKQ","P. Walker","
  I'm halfway through this and so far, it feels like 5% amazing guidance/advice and 95% fluff (or at most 10/90) Great advice, but after the first 5 chapters or so, I just had to go to a skim/scan approach - just too long-winded and repetitive.  BUT - there's some really wonderful and inspiring guidance in there, if you don't mind having to wade thru the mediocre story-telling in between.UPDATE: Just finished it. Wow. Writing that is often so bad that I laughed out loud; fiction is NOT Mr Sharma's gift and hard to understand how his editor would allow this to be published in it's current form. Forced dialogue, shallow characters, overall clumsy storytelling. (And I just read another reviewer say it's the best book he's ever read !??!!!???  He must be fairly new to reading, or otherwise have not been exposed to any skillful storytelling.)And yet - there are some lovely, powerful ideas here. Nothing new - all of this familiar and timeless advice is available many other places -  but a decent compendium of useful guidance and tips on achievement, habit development, life in general and a variety of personal growth/development ideas. This would have been a GREAT and really useful 20 page eBook guide if stripped of the shallow, repetitive, awkward storytelling.So I guess I'll stick with my 3 star review, tho if there was a 2.5 option available, I'd have chosen that.PS: Recently finished James Clear's ""Atomic Habits"" - excellent. The scope of that book is narrower than this book, but TERRIFIC habit formation and related advice.
","Reviewed in the United States on 5 December 2018","So wanted to love this book; am a fan of Robin's other work (UPDATED REVIEW)",3,"","403"
"R3S8A2FNLCHS6I","Jeffrey B.","
  This book is a must-have. For anyone looking to bulletproof their discipline, and upgrade their personal and professional lives in a big way, this book is a necessary read. Written in story format, Robin Sharma encourages people to wake up before dawn and calibrate four interior empires - Mindset, Heartset, Healthset and Soulset, in order to fundamentally lift the quality of your days, weeks, months, years and ultimately your life.
","Reviewed in the United Kingdom on 17 April 2019","Truly life-changing book",5,"","0"
"R1U53M5RD3M32U","Bhavin ","
  I am big fan of Robin Sharma and pre-ordered this book because I felt it is great idea to wake up early and with Robin sharma providing tools and techniques to accomplish more, it would be a great buy. While the book does have tools and techniques they are just few and the 3 main characters never connect to you at any level occasionally feeling like forced writing by the author. I wish the book was crisp, richer in content and characters highly compelling. The advt also offered me to give free membership in 5 am club so i can practice but once i purchased the book , i do not find the link anywhereThanks
","Reviewed in Canada on 16 December 2018","very shallow , low on content",3,"","20"
"R2EQWQIWRTE9JF","MR D S VIRDI","
  By reading this book and applying the 5AC formula - I believe anyone can add immense value to their life and make 2019 an awesome year to remember! A must read...
","Reviewed in the United Kingdom on 16 January 2019","A fantastic read!",5,"","1"
"R2P0VBHUI8W0D6","Ragesh Sejpal","
  Fantastic content as always! Real life changing stuff
","Reviewed in the United Kingdom on 20 December 2018","Must read if you want to take control",5,"","1"
"R311HAZWKV29CH","Jaspal singh kaspya","
  Hard to read but still something great into and I highlighted yes massage it's great .I'm already woke before the sun rise since very long.but still I learn  lots from this book.little boring,but ok. Still reading.
","Reviewed in the United Kingdom on 15 October 2019","Not A complete waste !",4,"","0"
"RZYU9P2UD0HQR","blue diamond","
  This book for me had a dramatic effect on my life. I read it with eagerness and have put into place the early rising. I has changed my life. Superbly written and well worth reading.
","Reviewed in the United Kingdom on 6 June 2019","A book that changes lives",5,"","0"
"R2CQQ5ZICGIDPP","Harry S","
  Absolutely unreadable, I don’t understand the number of positive reviews. It appears that there is probably a really valuable message hidden in this book but I couldn’t get far enough in to find it. I have no idea who thought that writing it in this weird self indulgent story format was a good idea because it is so frustrating to try and read. I tried to read this twice but could not get beyond the first 50 pages.
","Reviewed in the United Kingdom on 15 February 2021","Unreadable",1,"","0"
"R1WFFLCB0Y0XER","Renate","
  This is surely Robin Sharma’s greatest work!
","Reviewed in the United Kingdom on 5 January 2019","Amazing!",5,"","1"
"R3BAWMQFFOHVI2","AlejandraG","
  I haven't finished it but so far I am amazed, such detail and perfection to relate and put you in context. The author really cared about anyone who might or might not have any of the concepts before and give such as the detailed explanation that even that I am not a native English speaker I can understand all scenes and concepts, looking forward to putting in practice every single thing. Many thanks for such a great piece.
","Reviewed in the United Kingdom on 18 June 2019","Excellent book",5,"","0"
"R3873WHL6W4REN","Pamela Burton","
  I have been anxiously waiting for this book since pre-ordering it in April and absolutely devoured it when it arrived a few weeks ago!  It was so good I'm currently reading it it.  It is jam-packed with lessons and tips for bettering productivity during morning AND evening routines.  I've already seen improvement in productivity at work and my energy is increasing every day.  Love, love, love it!  Can't recommend it enough!  Have already gifted 2 loved ones with this book and will be gifting more in the future, I am certain!  Well done.... Robin, you did not disappoint!!  :)
","Reviewed in Canada on 16 January 2019","Fabulous!",5,"","28"
"R10U315A7PPAGV","Andy","
  One of the best books I have read. One that makes practical and real suggestions but tells it in an easy to follow story.Great book. I would recommend to anyone.
","Reviewed in the United Kingdom on 28 October 2020","Game changer",5,"","0"
"R18ZVHO5ZVI5QL","Chloe S.","
  I can’t even get passed chapter 3, this book is so hard to read. The fact the characters don’t have names is just confusing and messy.There’s been times already where I’ve had to re-read a page because it’s just not clear enough. I don’t think I’ll be finishing this book.
","Reviewed in the United Kingdom on 12 January 2020","Hard work",1,"","1"
